DEPT,AF20,AF30,AF60,AF90,AT10,AT20,AT30,AT60,AT90,BS,CBP1,CBP2,CBP3,CBP4,CBP5,CBP6,CBP7,CBP8,CFF2,CHI1,CHI2,CMFF,CMRP_3MS,CMRP_3MS_MW[0],DPHZ,DTCO,DTSM,DWAL_WALK2,DWCA_WALK2,DWSI_WALK2,DWSU_WALK2,DWTI_WALK2,DXFE_WALK2,GCF1,GCF2,GR_EDTC,HBHK,HCAL,HCGR,HD1_PPC1,HD1_PPC2,HD2_PPC1,HD2_PPC2,HDRA,HFK,HSGR,HTHO,HTPR,HTUR,HURA,KSDR,KTIM,MAXXENE_OVERALL,MINXENE_OVERALL,NPOR,PEFZ,PR,PXND_HILT,RDF1,RDF2,RHOZ,T2CUTOFF,T2LM,T2_DIST_MW[0],TCMR,TDEP,TENS,VPVS,PHIT_NMR,PHIE_NMR,CBW,FFI,BVIE,PHIT_CHART,RHOMAA_CHART,VSH_GR,VSH_ND,VSH_DT,VSH_HL,PHIT_USED,BVW,SWT,BVO,MSTAR_APP,MSTAR_FIT,PHIT,CBWapp,SAL,Swb,Qv,Bdacy,MSTAR,SW_CP,BVWT_CP,BVWe_CP,PHIE
10083.5,97.5612,87.3913,67.5923,45.727,385.2328,146.1375,108.4376,69.0283,50.7692,8.75,0.0049,0.0099,0.0153,0.0066,0.0,0.0038,0.0,0.0,0.0257,1.5289,1.5946,0.0038,0.0257,0.0279,0.2711,101.2727,166.5455,0.0712,0.057,0.2784,0.0363,0.0027,0.0,0.9721,0.9857,560.66784,-0.0005,8.2731,43.3003,8.8439,8.8091,9.0225,9.0607,-0.0057,0.0147,256.2959,5.2486,3.564,0.1889,27.7894,0.0003,0.0003,17.303,1.1791,0.3188,3.0306,0.2067,0.308,1.7278,0.982,2.2465,33.0,5.0297,0.0,0.0404,1176342016.0,3712.7,1.6445,0.0404,0.0257,0.0147,0.0038,0.0219,0.3053581748804021,2.736425793530327,0.07684526315789474,0.10641801075268818,0.3007988817204306,0.18882207243916269,0.3053581748804021,0.013998710686636835,0.04584357596491278,0.2913594641937653,6.909041680600406,1.9788220724391627,0.3053581748804021,0.01888220724391627,450.64158177023694,0.06183625917764198,0.24708197116404793,12.185703932274844,1.9788220724391627,0.03564507221731027,0.010884514195757991,0.0,0.28647596763648586
10084.0,62.2456,59.5081,48.7461,38.9713,146.4193,129.4413,78.8505,72.4099,40.2901,8.75,0.0125,0.0134,0.0159,0.0046,0.0023,0.0028,0.0,0.0,0.0255,1.5208,1.3594,0.0051,0.0255,0.0279,0.2814,101.2727,164.7273,0.0662,0.0675,0.2737,0.0271,0.0016,0.0,0.9721,0.9857,605.45945,-0.0005,8.2819,46.5337,8.8439,8.8091,9.0225,9.0476,-0.0072,0.0157,305.2885,5.7122,3.6374,0.1687,33.8525,0.0003,0.0009,17.4696,1.2569,0.3213,3.0873,0.1962,0.3099,1.7278,0.982,2.2288,33.0,3.2708,0.0005,0.0514,1176342528.0,3708.7,1.6266,0.0514,0.0255,0.0259,0.0051,0.0204,0.30703991212222903,2.7352074009585614,0.11088105263157898,0.08807392473118296,0.2604504946236561,0.17426220967741954,0.30703991212222903,0.01574966976121458,0.05129518717079627,0.2912902423610145,6.74538895637094,1.9642622096774196,0.30703991212222903,0.017426220967741955,450.64158177023694,0.05675555613370804,0.22678077345756908,12.185703932274844,1.9642622096774196,0.042569039534367435,0.01307039415775987,0.0,0.2896136911544871
10084.5,36.9071,37.1866,32.2408,27.0201,98.1473,92.1671,110.3848,77.1508,44.468,8.75,0.0142,0.0165,0.019,0.001,0.0038,0.0019,0.0,0.0011,0.0268,1.5089,1.7126,0.0068,0.0268,0.0275,0.287,102.7273,167.2727,0.0676,0.0568,0.2833,0.0247,0.0015,0.0,0.9721,0.9857,661.76592,-0.0005,8.2863,56.1949,8.8558,8.8083,9.0096,9.0434,-0.011,0.0184,377.3647,7.2188,3.9197,0.172,41.9727,0.0004,0.002,18.2034,1.4239,0.3508,3.2582,0.1972,0.3092,1.7278,0.982,2.2192,33.0,3.1956,0.0009,0.0574,1176343040.0,3693.7,1.6283,0.0574,0.0268,0.0306,0.0068,0.02,0.33264391961844547,2.763456865775015,0.21257789473684208,0.13675806451612868,0.277355956989247,0.20705701075268784,0.33264391961844547,0.015090334454763266,0.04536482876967185,0.3175535851636822,7.325878735952514,1.997057010752688,0.33264391961844547,0.020705701075268784,450.64158177023694,0.062245842638635834,0.24871856254658653,12.185703932274844,1.997057010752688,0.03528209198813229,0.011736373371270878,0.0,0.3119382185431767
10085.0,21.485,21.8932,19.1461,18.0069,42.6329,33.916,48.2258,37.3383,33.3492,8.75,0.0119,0.0186,0.02,0.0008,0.0036,0.0,0.0,0.0031,0.0275,1.544,1.4479,0.0067,0.0275,0.0272,0.2477,106.7273,164.7273,0.0622,0.0553,0.2933,0.0124,0.0015,0.0,0.9721,0.9857,622.05057,-0.0005,8.2554,62.6836,8.8558,8.8208,9.0225,9.0476,-0.006,0.0199,447.2527,8.4515,4.2551,0.1684,50.1783,0.0006,0.0019,18.1778,1.3911,0.4383,3.4208,0.1383,0.3009,1.7278,0.982,2.2863,33.0,3.6898,0.0008,0.058,1176343552.0,3714.2,1.5434,0.058,0.0275,0.0305,0.0067,0.0208,0.342956302979786,2.9843006614100407,0.28087999999999996,0.4083360215053769,0.5369817634408607,0.40893088172043035,0.342956302979786,0.01751229009674459,0.05106274456713155,0.3254440128830414,7.266005217091686,2.1989308817204303,0.342956302979786,0.04089308817204304,450.64158177023694,0.11923702179182079,0.4764408256880114,12.185703932274844,2.1989308817204303,0.03631156407486268,0.01245327977052852,0.0,0.302063214807743
10085.5,13.501,13.6769,12.5551,12.3569,15.5591,15.6244,15.1916,13.9068,12.8983,8.75,0.0106,0.0192,0.0167,0.0027,0.003,0.0,0.0,0.0057,0.0282,1.5699,1.724,0.0087,0.0282,0.0264,0.1578,100.7273,156.0,0.0487,0.0696,0.3003,0.0083,0.0013,0.0,0.9721,0.9857,460.1701,-0.0005,8.2606,62.7766,8.8678,8.7973,9.0225,9.0476,0.0117,0.0203,486.3532,8.2224,4.0497,0.1497,54.9228,0.0012,0.0035,18.0468,1.3426,0.335,3.5439,0.1425,0.2336,1.7278,0.982,2.4402,33.0,5.225,0.0012,0.058,1176344064.0,3695.8,1.5487,0.058,0.0282,0.0298,0.0087,0.0195,0.26104347574236536,2.9105998492884155,0.2818589473684211,0.39791397849462384,0.7278075698924729,0.5048332586304469,0.26104347574236536,0.027665014379561488,0.10597857043117691,0.23337846136280388,5.0822384901087325,2.294833258630447,0.26104347574236536,0.050483325863044694,450.64158177023694,0.19339049068159353,0.772739235481882,12.185703932274844,2.294833258630447,0.09757240265195033,0.025470639124798702,0.0,0.21056014987932067
10086.0,9.9525,9.9831,9.3764,9.5348,7.7155,7.5091,7.3994,6.8392,6.877,8.75,0.0061,0.0177,0.0144,0.0087,0.0052,0.0,0.0,0.0081,0.0364,1.5804,1.6754,0.0134,0.0364,0.0328,0.0729,90.7273,141.4545,0.0319,0.1148,0.2768,0.0,0.0017,0.0,0.9721,0.9857,255.3218,-0.0005,8.2731,58.4802,8.8678,8.8083,9.0096,9.0436,0.0183,0.0192,496.021,7.4687,3.8817,0.1318,56.6516,0.0051,0.0107,17.7536,1.2911,0.1425,3.5628,0.1506,0.151,1.7278,0.982,2.5853,33.0,9.9079,0.0022,0.0601,1176344576.0,3692.1,1.5591,0.0601,0.0364,0.0237,0.0134,0.023,0.11373335134461454,2.7841598867945416,0.23663368421052636,0.18994892473118305,0.7919064946236563,0.49092770967741967,0.11373335134461454,0.035286496374685956,0.3102563668221391,0.07844685496992859,2.8505839590460984,2.2809277096774196,0.11373335134461454,0.04909277096774197,450.64158177023694,0.4316479764936303,1.7247555770576255,12.185703932274844,2.2809277096774196,0.40526304296445514,0.046091924052464,0.0,0.06464058037687256
10086.5,8.1208,8.1163,7.8042,7.8981,6.4994,5.8336,5.8375,5.6088,5.6995,8.75,0.003,0.0168,0.0271,0.0059,0.0001,0.0101,0.0081,0.0,0.0513,1.4678,1.5908,0.0184,0.0513,0.0483,0.0285,76.3636,127.2727,0.0247,0.1519,0.2469,0.0,0.003,0.0,0.9721,0.9857,129.35181,-0.0005,8.279,52.8747,8.8558,8.8091,9.0225,9.0346,0.0156,0.0165,484.5528,7.2687,4.4012,0.1297,56.0281,0.0129,0.031,17.7841,1.3142,0.0978,3.6043,0.2187,0.1045,1.7278,0.982,2.6612,33.0,11.2463,0.0019,0.0711,1176345088.0,3720.4,1.6667,0.0711,0.0513,0.0198,0.0184,0.0329,0.07181972516098903,2.772984160781752,0.17762842105263155,0.19781989247311835,0.5818938494623659,0.3797611352574987,0.07181972516098903,0.03721937808331927,0.5182333683384249,0.034600347077669756,2.2817000535306424,2.169761135257499,0.07181972516098903,0.03797611352574987,450.64158177023694,0.5287699645274847,2.1128303501100745,12.185703932274844,2.169761135257499,0.6973333007068526,0.050082286002371475,0.012106172476621602,0.033843611635239156
10087.0,7.3048,7.2984,7.0807,7.0139,7.4341,7.0413,6.9709,6.7561,6.8117,8.75,0.0005,0.0186,0.0391,0.0018,0.0,0.0149,0.0093,0.0,0.0652,1.2484,1.4144,0.0242,0.0652,0.0611,0.0288,62.9091,113.4545,0.0296,0.1653,0.2228,0.0,0.0044,0.0,0.9721,0.9857,87.89521,-0.0005,8.304,55.0105,8.8558,8.8208,9.0096,9.0476,0.0019,0.0168,485.389,7.7876,4.6361,0.1393,55.8877,0.0329,0.0822,17.6917,1.3464,0.0827,3.6029,0.278,0.086,1.7278,0.982,2.6608,33.0,12.7789,0.0015,0.0843,1176345600.0,3693.0,1.8035,0.0843,0.0652,0.0191,0.0242,0.041,0.06187475639297009,2.7680419818176896,0.2001105263157895,0.16582930107526894,0.22219535483870986,0.19401232795698942,0.06187475639297009,0.03353944053525409,0.5420536983166964,0.028335315857716002,2.223547786035017,1.9840123279569895,0.06187475639297009,0.01940123279569894,450.64158177023694,0.3135565120043562,1.2528921071178245,12.185703932274844,1.9840123279569895,0.6134206354324487,0.037955252383803685,0.018554019588104743,0.04247352359727115
10087.5,6.8547,6.7763,6.6402,6.5196,8.0775,7.7472,7.8531,7.4201,7.7136,8.75,0.0003,0.0148,0.0448,0.0022,0.0002,0.0114,0.0091,0.0026,0.0703,1.5012,1.6096,0.0233,0.0703,0.0665,0.0273,60.3636,107.2727,0.0338,0.1645,0.2163,0.0,0.0047,0.0,0.9721,0.9857,80.83443,-0.0005,8.2908,57.6823,8.8558,8.8083,9.0096,9.0303,0.0013,0.0174,501.6542,8.2643,4.7372,0.1433,57.6881,0.0412,0.0749,17.1026,1.2659,0.0839,3.5598,0.2683,0.0833,1.7278,0.982,2.6633,33.0,13.9279,0.0012,0.0854,1176346112.0,3696.2,1.7771,0.0854,0.0703,0.0151,0.0233,0.047,0.06215674622371801,2.7691894732042863,0.22823473684210524,0.17165591397849472,0.1600142795698923,0.19412450820599877,0.06215674622371801,0.03150099482033771,0.5067992894441029,0.030655751403380296,2.2719456552233694,1.9841245082059988,0.06215674622371801,0.019412450820599877,450.64158177023694,0.3123144630307627,1.2479291951829978,12.185703932274844,1.9841245082059988,0.5672335035005598,0.03525738892667476,0.01584493810607488,0.04274429540311813
10088.0,6.2709,6.2715,6.2214,6.0491,6.734,7.1388,6.8996,6.8048,6.6216,8.75,0.0025,0.0042,0.035,0.011,0.0014,0.0069,0.007,0.0066,0.0679,1.3712,1.6507,0.0219,0.0679,0.067,0.0276,60.7273,104.7273,0.0394,0.1517,0.2212,0.0,0.0047,0.0,0.9721,0.9857,83.55975,-0.0005,8.2775,67.5368,8.8573,8.7973,9.0257,9.0476,0.001,0.021,563.9702,9.3622,4.4663,0.1453,64.4123,0.0515,0.0535,17.0358,1.2886,0.0957,3.4879,0.2467,0.087,1.7278,0.982,2.6628,33.0,20.3648,0.0009,0.0746,1176346624.0,3683.5,1.7246,0.0746,0.0679,0.0067,0.0219,0.046,0.07154262692618742,2.773650434735928,0.33196631578947366,0.1955739247311826,0.16857316129032263,0.25026973853989815,0.07154262692618742,0.03447916480153574,0.48193875851258416,0.037063462124651676,2.335212938784539,2.040269738539898,0.07154262692618742,0.025026973853989817,450.64158177023694,0.3498190509528098,1.3977879938023243,12.185703932274844,2.040269738539898,0.5642353101786268,0.040366876294691136,0.015339902440701318,0.0465156530721976
10088.5,5.7798,5.7912,5.743,5.5708,5.8739,5.8367,5.7818,5.8336,5.6243,8.75,0.0049,0.0015,0.0168,0.0215,0.0027,0.0016,0.0068,0.0091,0.0585,1.6544,1.4241,0.0202,0.0585,0.0583,0.0303,62.0,102.5455,0.0366,0.1377,0.2423,0.0,0.0037,0.0,0.9721,0.9857,87.54762,-0.0005,8.2819,77.7625,8.8692,8.8091,9.0257,9.0343,-0.0001,0.0243,590.8235,10.7061,4.4128,0.161,66.5123,0.0591,0.036,16.0828,1.1787,0.1116,3.4464,0.2119,0.0942,1.7278,0.982,2.6581,33.0,28.8818,0.0008,0.0649,1176347136.0,3685.3,1.654,0.0649,0.0585,0.0064,0.0202,0.0383,0.07199787529276887,2.77262613372654,0.4396052631578948,0.2224448924731187,0.19179784946236592,0.31570155631013036,0.07199787529276887,0.03747964618031166,0.5205660032036521,0.03451822911245721,2.2788004635147265,2.1057015563101302,0.07199787529276887,0.031570155631013036,450.64158177023694,0.4384873234472212,1.7520838687305325,12.185703932274844,2.1057015563101302,0.6565146591138096,0.04726766055475073,0.01569750492373769,0.04042771966175583
10089.0,5.3139,5.3252,5.2376,5.1106,5.0953,5.0383,5.1443,5.1096,4.9961,8.75,0.0026,0.0051,0.0178,0.018,0.001,0.0055,0.0083,0.0029,0.0535,1.5098,1.5767,0.0177,0.0535,0.0527,0.0328,62.7273,105.8182,0.0372,0.1233,0.2575,0.0,0.0024,0.0,0.9721,0.9857,89.82421,-0.0005,8.2775,75.5562,8.8677,8.8208,9.0096,9.0343,-0.0011,0.0238,509.0932,10.2839,4.3254,0.1836,56.0095,0.0266,0.0234,14.9956,1.0379,0.1133,3.4743,0.2291,0.0962,1.7278,0.982,2.654,33.0,21.7166,0.0,0.0613,1176347648.0,3686.1,1.687,0.0613,0.0535,0.0078,0.0177,0.0358,0.07242131349591922,2.771650245732946,0.416381052631579,0.2205309139784943,0.20184627956989248,0.30911366610073576,0.07242131349591922,0.039823415956020576,0.5498853035614237,0.03259789753989865,2.238775421340502,2.099113666100736,0.07242131349591922,0.030911366610073578,450.64158177023694,0.4268269259133965,1.7054918845851603,12.185703932274844,2.099113666100736,0.6958943449709998,0.050397582517182134,0.019486215907108556,0.041509946885845646
10089.5,4.8782,4.8816,4.8013,4.6949,5.0324,4.7789,4.8723,4.825,4.6655,8.75,0.0018,0.0099,0.0268,0.0144,0.0,0.005,0.0102,0.0005,0.057,1.3428,1.4775,0.0158,0.057,0.056,0.037,62.7273,107.2727,0.0329,0.1258,0.2619,0.0,0.001,0.0,0.9721,0.9857,87.29242,-0.0005,8.279,56.685,8.8439,8.8091,9.0225,9.0343,-0.0025,0.0177,335.2074,7.7752,4.3839,0.2172,35.8011,0.0187,0.02,14.8646,1.0919,0.1067,3.5546,0.2402,0.0953,1.7278,0.982,2.6467,33.0,14.4638,0.0,0.0688,1176348160.0,3670.6,1.7101,0.0688,0.057,0.0118,0.0158,0.0412,0.07304230348656061,2.770146203751367,0.21773684210526317,0.1970672043010755,0.18520541935483908,0.20147113073005113,0.07304230348656061,0.04126389075897968,0.5649313998780449,0.03177841272758093,2.2199168102633173,1.9914711307300512,0.07304230348656061,0.020147113073005114,450.64158177023694,0.27582800803526236,1.1021385969002326,12.185703932274844,1.9914711307300512,0.6489415838350966,0.047400188111532446,0.027253075038527332,0.052895190413555504
10090.0,4.4911,4.5232,4.4334,4.3599,5.215,4.9124,4.8392,4.7103,4.6292,8.75,0.005,0.0122,0.0352,0.016,0.0,0.0025,0.0105,0.0013,0.0655,1.3799,1.4394,0.0143,0.0655,0.0671,0.0392,62.3636,106.1818,0.0376,0.1245,0.2552,0.0,0.0018,0.0,0.9721,0.9857,89.31541,-0.0005,8.2643,32.9505,8.8558,8.8208,9.0225,9.0343,-0.0025,0.0106,171.7433,4.3716,4.1388,0.246,17.7732,0.021,0.0206,14.0771,1.0814,0.0845,3.5748,0.2367,0.0905,1.7278,0.982,2.643,33.0,10.5948,0.0,0.0827,1176348672.0,3686.0,1.7026,0.0827,0.0655,0.0172,0.0143,0.0512,0.06982411098415552,2.7520387023311588,0.0,0.14589381720430095,0.16707234408602117,0.08353617204301059,0.06982411098415552,0.041257612671373144,0.5908791689554819,0.028566498312782372,2.1794028632949294,1.8735361720430106,0.06982411098415552,0.00835361720430106,450.64158177023694,0.11963800307026697,0.4780430449360053,12.185703932274844,1.8735361720430106,0.6218439620574049,0.04341970182152323,0.035066084617222174,0.06147049377985446
10090.5,4.1765,4.1311,4.0431,3.9781,4.6323,4.7177,4.4261,4.2714,4.1792,8.75,0.0046,0.0116,0.0408,0.0171,0.0,0.0053,0.0115,0.0,0.0748,1.2398,1.1242,0.0169,0.0748,0.078,0.0453,62.7273,106.5455,0.041,0.1206,0.2541,0.0,0.0032,0.0,0.9721,0.9857,93.34393,-0.0005,8.304,21.0672,8.8558,8.8208,9.0096,9.0607,-0.0032,0.0069,97.7542,2.7016,3.9081,0.2748,9.8327,0.0338,0.0355,12.7508,0.9375,0.0837,3.5054,0.2348,0.0906,1.7278,0.982,2.6326,33.0,11.091,0.0004,0.091,1176349184.0,3675.9,1.6986,0.091,0.0748,0.0162,0.0169,0.0579,0.07047345439737823,2.7499058832041547,0.0,0.13038844086021523,0.1530634838709683,0.07653174193548415,0.07047345439737823,0.04349266104968329,0.6171495554119071,0.02698079334769495,2.14845489038789,1.866531741935484,0.07047345439737823,0.007653174193548416,450.64158177023694,0.10859655254579277,0.4339242156863245,12.185703932274844,1.866531741935484,0.6476875175107679,0.04564477672904622,0.0379916025354978,0.06282028020382982
10091.0,3.8945,3.8381,3.7522,3.7012,3.4967,3.4673,3.4141,3.3632,3.3442,8.75,0.0,0.0128,0.0415,0.0123,0.0,0.0101,0.012,0.0,0.076,1.2443,1.1879,0.0222,0.076,0.0783,0.0482,63.2727,106.5455,0.0453,0.105,0.2655,0.0,0.0054,0.0,0.9721,0.9857,100.81526,-0.0005,8.3173,19.2027,8.8439,8.8216,9.0225,9.0519,-0.0023,0.0062,73.7045,2.5383,4.113,0.3609,7.0336,0.0538,0.0691,12.6056,0.9436,0.1183,3.3487,0.2276,0.0971,1.7278,0.982,2.6275,33.0,14.7034,0.0,0.0888,1176349696.0,3654.4,1.6839,0.0888,0.076,0.0128,0.0222,0.0538,0.08392932477485586,2.771655248563694,0.0,0.19568548387096793,0.15598167741935506,0.09784274193548397,0.08392932477485586,0.04948658033502159,0.5896220476903816,0.03444274443983427,2.21001259034686,1.887842741935484,0.08392932477485586,0.009784274193548397,450.64158177023694,0.11657753973113863,0.4658142114883872,12.185703932274844,1.887842741935484,0.6278126971550547,0.05269189575730481,0.042907621563756417,0.07414505058130746
10091.5,3.8666,3.8134,3.7546,3.696,2.871,2.9269,2.858,2.8165,2.8242,8.75,0.0,0.0098,0.0388,0.0069,0.0,0.0113,0.0138,0.0,0.0708,1.1292,1.4209,0.0251,0.0708,0.0731,0.0559,64.9091,107.2727,0.0424,0.1155,0.2581,0.0,0.005,0.0,0.9721,0.9857,104.8207,-0.0005,8.3261,25.7435,8.8692,8.8201,9.0128,9.0434,-0.0031,0.0082,73.0418,3.4635,4.2392,0.5658,6.1216,0.0581,0.0868,12.4791,0.9322,0.1331,3.2738,0.2112,0.1041,1.7278,0.982,2.6145,33.0,18.5173,0.0,0.0807,1176350208.0,3666.1,1.6527,0.0807,0.0708,0.0099,0.0251,0.0457,0.10124307508481971,2.7853506333100597,0.0,0.20922043010752708,0.1699846021505378,0.10461021505376354,0.10124307508481971,0.05485130664874266,0.5417783547446497,0.04639176843607705,2.317199949943466,1.8946102150537636,0.10124307508481971,0.010461021505376355,450.64158177023694,0.10332579780505768,0.4128636197158951,12.185703932274844,1.8946102150537636,0.5772601711788318,0.05844359485413434,0.04798257334875799,0.09078205357944336
10092.0,4.2077,4.139,4.0739,4.0057,3.3866,3.4368,3.4247,3.3632,3.358,8.75,0.0,0.0068,0.0297,0.005,0.0,0.0062,0.014,0.003,0.058,1.2471,1.2808,0.0232,0.058,0.0596,0.0584,65.6364,107.2727,0.0355,0.1426,0.2392,0.0,0.0053,0.0,0.9721,0.9857,98.78012,-0.0005,8.335,39.7567,8.8558,8.8208,9.0225,9.0607,-0.0031,0.0128,78.2801,5.2411,4.0941,1.0734,4.8827,0.0469,0.055,12.3196,0.923,0.1329,3.3536,0.2008,0.1014,1.7278,0.982,2.6102,33.0,25.8196,0.0,0.0648,1176350720.0,3662.7,1.6343,0.0648,0.058,0.0068,0.0232,0.0348,0.10144745776904916,2.7844362083202663,0.039544210526315814,0.20308198924731174,0.17957711827956926,0.12131309988681378,0.10144745776904916,0.05024604762681169,0.4952913432409478,0.051201410142237475,2.394899627683389,1.9113130998868137,0.10144745776904916,0.01213130998868138,450.64158177023694,0.1195821980704434,0.47782006234390506,12.185703932274844,1.9113130998868137,0.530960797522245,0.053864623083658615,0.041733313094977235,0.08931614778036778
10092.5,5.0342,4.9175,4.8331,4.7551,4.8049,4.8307,4.6166,4.5437,4.4914,8.75,0.0003,0.0089,0.0166,0.0041,0.0016,0.0036,0.0059,0.0099,0.0417,1.2022,1.2002,0.0209,0.0417,0.0421,0.0547,65.6364,107.2727,0.0251,0.1889,0.2033,0.0015,0.0037,0.0,0.9721,0.9857,84.29229,-0.0005,8.3217,50.1235,8.8439,8.8091,9.0353,9.0346,-0.0027,0.0164,81.4658,6.4442,3.9248,1.6323,3.9479,0.0331,0.0328,11.9066,0.916,0.0931,3.5923,0.2008,0.0816,1.7278,0.982,2.6165,33.0,35.1164,0.0,0.0509,1176351232.0,3668.8,1.6343,0.0509,0.0417,0.0092,0.0209,0.0208,0.08417415839728251,2.74484660625414,0.1486684210526316,0.12854838709677385,0.19393840860215014,0.161243397849462,0.08417415839728251,0.04261701091374766,0.5062956580166237,0.041557147483534854,2.33178658831492,1.951243397849462,0.08417415839728251,0.016124339784946203,450.64158177023694,0.19155926345996901,0.7654221170535432,12.185703932274844,1.951243397849462,0.5574056343014222,0.04691915015322564,0.030794810368279437,0.0680498186123363
10093.0,6.3444,6.1463,6.0577,5.9025,7.9894,7.7612,7.0798,6.9614,6.8049,8.75,0.0073,0.0089,0.0099,0.0065,0.0,0.0021,0.0066,0.0068,0.0319,1.2145,1.2602,0.0155,0.0319,0.0338,0.0388,63.2727,105.4545,0.0199,0.225,0.1712,0.0073,0.0034,0.0,0.9721,0.9857,62.22129,-0.0005,8.335,52.7253,8.8439,8.8083,9.0225,9.0434,0.0009,0.0177,80.3289,6.5537,3.712,1.8675,3.5093,0.0068,0.012,11.4372,0.9134,0.0422,3.8767,0.2187,0.0492,1.7278,0.982,2.6436,33.0,17.7911,0.0,0.0482,1176351744.0,3643.1,1.6667,0.0482,0.0319,0.0163,0.0155,0.0164,0.04578056201982156,2.7239536860166558,0.1760557894736842,0.05856720430107558,0.1926827526881728,0.1256249784946242,0.04578056201982156,0.03264538324679651,0.7130839335843469,0.01313517877302505,2.006014961648473,1.9156249784946242,0.04578056201982156,0.012562497849462421,450.64158177023694,0.27440680706416953,1.0964598391288565,12.185703932274844,1.9156249784946242,0.7783203478619755,0.035631942956584256,0.023069445107121833,0.033218064170359135
10093.5,8.7873,8.4849,8.4131,8.0705,15.1516,15.5036,14.3937,14.1175,12.8824,8.75,0.006,0.0081,0.0106,0.0053,0.0001,0.0029,0.0062,0.0066,0.0317,1.1408,1.2674,0.0158,0.0317,0.0348,0.0255,60.7273,103.2727,0.0173,0.2467,0.1519,0.0153,0.0026,0.0,0.9721,0.9857,48.70551,-0.0005,8.3394,50.4249,8.8797,8.8208,9.0225,9.0476,0.0032,0.0167,76.3229,6.4046,3.8463,1.8723,3.4207,0.0071,0.0121,11.013,0.8606,0.0203,4.0698,0.2357,0.0307,1.7278,0.982,2.6663,33.0,20.0246,0.0,0.0458,1176352256.0,3660.2,1.7006,0.0458,0.0317,0.0141,0.0158,0.0159,0.018220361694910404,2.696269653765967,0.15184105263157896,0.043147849462365995,0.1765516559139791,0.10984975268817254,0.018220361694910404,0.018220361694910404,1.0,0.0,1.703918285311197,1.8998497526881726,0.018220361694910404,0.010984975268817254,450.64158177023694,0.6028955655631001,2.4090174070435215,12.185703932274844,1.8998497526881726,1.0,0.018220361694910404,0.00723538642609315,0.00723538642609315
10094.0,11.6935,11.1971,10.9492,10.664,19.7902,19.3139,18.2139,18.3094,16.7654,8.75,0.0011,0.0128,0.0162,0.0009,0.0021,0.0011,0.0042,0.0077,0.0322,1.3868,1.353,0.0151,0.0322,0.0337,0.0188,58.0,101.8182,0.0165,0.2589,0.1387,0.0131,0.0028,0.0,0.9721,0.9857,41.34223,-0.0005,8.3453,50.087,8.8683,8.8091,9.0257,9.0476,0.0041,0.0165,77.964,6.3981,3.8829,1.7452,3.6661,0.0062,0.0107,10.948,0.8926,0.0146,4.1413,0.2598,0.0222,1.7278,0.982,2.6779,33.0,18.6129,0.0,0.0461,1176352768.0,3676.7,1.7555,0.0461,0.0322,0.0139,0.0151,0.0171,0.01249473932243686,2.702505595779069,0.14828421052631582,0.04670833333333361,0.1302666666666673,0.09749627192982471,0.01249473932243686,0.01249473932243686,1.0,0.0,1.6173645121693316,1.8874962719298247,0.01249473932243686,0.009749627192982472,450.64158177023694,0.7802985673718716,3.117874701457267,12.185703932274844,1.8874962719298247,1.0,0.01249473932243686,0.0027451121294543874,0.0027451121294543874
10094.5,13.6203,13.0867,12.8073,12.4742,21.5064,17.3739,16.5811,16.5572,15.8221,8.75,0.0,0.014,0.026,0.0002,0.0,0.003,0.0079,0.0053,0.0424,1.2311,1.3504,0.0162,0.0424,0.0391,0.0266,56.7273,100.7273,0.0111,0.2558,0.1512,0.0089,0.0024,0.0,0.9721,0.9857,41.10178,-0.0005,8.335,54.6155,8.8678,8.8083,9.0225,9.0303,0.002,0.0182,84.9218,6.865,3.7807,1.7037,4.0294,0.0104,0.0163,10.4936,0.9042,0.0213,4.1032,0.2678,0.0259,1.7278,0.982,2.6646,33.0,16.0118,0.0,0.0564,1176353280.0,3676.4,1.7756,0.0564,0.0424,0.014,0.0162,0.0262,0.0188440752684039,2.6967450719461925,0.19595263157894735,0.042969086021505565,0.06600972043010804,0.11946085880022646,0.0188440752684039,0.0188440752684039,1.0,0.0,1.7701133673908978,1.9094608588002264,0.0188440752684039,0.011946085880022647,450.64158177023694,0.6339438635151707,2.533078512312646,12.185703932274844,1.9094608588002264,1.0,0.0188440752684039,0.0068979893883812544,0.0068979893883812544
